movieId,titleString,releaseYear,avgRating,oldId
8250,Tucker and Dale vs Evil,2010,3.92,83134
8251,Cloudburst,2011,4.0,128908
8252,La prima cosa bella,2010,4.0,81831
8253,The Human Centipede (First Sequence),2009,0.5,77427
8254,Viola di mare,2009,3.5,182793
8255,Get a Job,2016,3.25,155812
8256,Baywatch,2017,3.0,170813
8257,MacGruber,2010,3.0,77667
8258,Monsters,2010,3.5,80917
8259,Bridget Jones's Baby,2016,1.0,162590
8260,Samâ wôzu,2009,3.83,85179
8261,Saw 3D,2010,4.5,81535
8262,Space Battleship Yamato,2010,3.0,93610
8263,Cedar Rapids,2011,2.25,84615
8264,Hyde Park on Hudson,2012,2.0,98836
8265,Bridesmaids,2011,3.76,86833
8266,Attack the Block,2011,3.5,87192
8267,The Lorax,2012,3.1,93272
8268,Oblivion,2013,3.3,101864
8269,At Middleton,2013,1.5,111680
8270,Redline,2009,4.5,98607
8271,The Greatest Showman,2017,3.0,180985
8272,Red Riding Hood,2011,3.5,85397
8273,The Raven,2012,2.0,93982
8274,The F Word,2013,2.67,104863
8275,Chalet Girl,2011,,85565
8276,Trash Humpers,2009,0.5,82684
8277,The Change-Up,2011,2.85,88785
8278,Down Terrace,2009,4.0,102760
8279,Central Intelligence,2016,3.62,160271
8280,The Lego Movie,2014,3.87,108932
8281,The Iceman,2012,3.5,99750
8282,Mildred Pierce,2011,4.5,86487
8283,Nature Calls,2012,1.5,98160
8284,Justice League: Crisis on Two Earths,2010,3.25,104419
8285,Underworld: Awakening,2012,3.8,91974
8286,Horrible Bosses,2011,3.44,87869
8287,Kimssi pyoryugi,2009,4.0,84716
8288,Death Race 2,2010,3.5,88699
8289,Drive Angry,2011,3.75,84942
8290,Fantastic Four,2015,2.1,122902
8291,Patton Oswalt: My Weakness Is Strong,2009,4.5,120813
8292,The King's Speech,2010,4.04,81845
8293,Haywire,2011,2.83,92008
8294,Dark Tide,2012,1.5,101884
8295,Janie Jones,2010,2.5,92674
8296,The Three Musketeers,2011,3.17,90403
8297,Starsuckers,2009,4.0,90769
8298,The Sunset Limited,2011,4.0,85213
8299,Gui tu lie che,2009,3.0,74696
8300,Super,2010,2.9,85401
8301,Sherlock Holmes: A Game of Shadows,2011,3.76,91542
8302,Sweetgrass,2009,4.5,82857
8303,The Host,2013,2.5,101577
8304,BlinkyTM,2011,3.0,89945
8305,Contraband,2012,3.0,91842
8306,Vacation,2015,3.42,136598
8307,Grabbers,2012,3.0,102070
8308,Merry Madagascar,2009,3.0,72603
8309,Melancholia,2011,3.07,86320
8310,Ajeossi,2010,4.5,86892
8311,Horns,2013,3.0,114707
8312,Exodus: Gods and Kings,2014,2.75,116887
8313,Rien à déclarer,2010,4.0,86922
8314,Daddy's Home,2015,2.67,149352
8315,Red Hill,2010,3.0,93193
8316,Everything Must Go,2010,2.67,87298
8317,Byzantium,2012,4.0,98361
8318,Beginners,2010,3.62,87304
8319,Beautiful Boy,2010,4.0,90353
8320,Rang zi dan fei,2010,3.0,87197
8321,Elysium,2013,3.31,103253
8322,Captain Phillips,2013,4.05,105504
8323,Hope Springs,2012,1.0,96121
8324,The Ledge,2011,2.5,93502
8325,Paranormal Activity 2,2010,3.7,81417
8326,What Happened to Monday,2017,4.25,173925
8327,Blair Witch,2016,3.5,163937
8328,Playing for Keeps,2012,3.0,99087
8329,The Guard,2011,3.62,88235
8330,Albatross,2011,2.5,91935
8331,127 Hours,2010,3.83,81562
8332,True Memoirs of an International Assassin,2016,3.25,165947
8333,Turtles Forever,2009,3.0,72601
8334,Vamps,2012,1.5,98175
8335,Knights of Badassdom,2013,2.25,109042
8336,Premium Rush,2012,3.2,96417
8337,Another Earth,2011,4.5,89039
8338,The Last Stand,2013,3.25,99910
8339,Pawn,2013,2.0,102278
8340,Tropa de Elite 2: O Inimigo Agora é Outro,2010,4.36,85342
8341,Girltrash: All Night Long,2014,3.5,132454
8342,GLOW: The Story of the Gorgeous Ladies of Wrestling,2012,3.0,109282
8343,Beautiful Creatures,2013,2.0,100487
8344,Restrepo,2010,3.17,81158
8345,Boy,2010,4.0,86000
8346,The Master,2012,3.92,96728
8347,Neds,2010,4.0,89580
8348,One Day,2011,3.5,88179
8349,Just Go with It,2011,3.21,85367
8350,Skyline,2010,0.5,82095
8351,Waiting for 'Superman',2010,4.0,81191
8352,The Voices,2014,3.5,118082
8353,Get the Gringo,2012,3.83,94985
8354,Man on a Ledge,2012,3.17,91978
8355,Some Guy Who Kills People,2011,4.5,95690
8356,The Girl with the Dragon Tattoo,2011,3.49,91658
8357,War Horse,2011,3.0,91126
8358,Karigurashi no Arietti,2010,3.5,83132
8359,Batman: Under the Red Hood,2010,3.67,79274
8360,"Crazy, Stupid, Love.",2011,3.98,88163
8361,A Dangerous Method,2011,3.0,89761
8362,The Skeleton Twins,2014,3.33,114074
8363,I'm Here,2010,3.5,128736
8364,Texas Chainsaw 3D,2013,1.5,99721
8365,The Dilemma,2011,2.5,83910
8366,Puncture,2011,3.0,90471
8367,House at the End of the Street,2012,4.0,96917
8368,Miesten vuoro,2010,3.5,76738
8369,Larry Crowne,2011,2.75,87522
8370,G.I. Joe: Retaliation,2013,3.0,101076
8371,Catfish,2010,3.67,80862
8372,Die Friseuse,2010,4.0,135198
8373,Jimmy Carr: Telling Jokes,2009,4.0,156781
8374,What to Expect When You're Expecting,2012,3.0,95199
8375,Maleficent,2014,2.75,111659
8376,Exit Through the Gift Shop,2010,4.04,77455
8377,Angmareul boatda,2010,3.88,82667
8378,Warm Bodies,2013,3.5,99007
8379,"Jeff, Who Lives at Home",2011,4.0,93512
8380,Kokuhaku,2010,4.0,84952
8381,The Commuter,2018,1.5,183011
8382,Insidious,2010,2.67,85788
8383,Act of Valor,2012,3.75,93297
8384,Take This Waltz,2011,3.5,94931
8385,Lockout,2012,3.17,93563
8386,LOL,2012,3.5,96975
8387,The Innkeepers,2011,2.75,92309
8388,O chyom govoryat muzhchiny,2010,5.0,131237
8389,Fast Five,2011,3.05,86644
8390,Pawn Sacrifice,2014,2.5,142507
8391,Soul Surfer,2011,3.5,86815
8392,This Means War,2012,2.64,93326
8393,The Big Short,2015,3.96,148626
8394,The Woman in Black,2012,3.75,92422
8395,Astérix & Obélix : Au service de sa Majesté,2012,2.5,97665
8396,Contagion,2011,3.71,89470
8397,New Year's Eve,2011,2.0,91628
8398,One for the Money,2012,2.0,92264
8399,Cleanskin,2012,3.5,95508
8400,Safe House,2012,3.38,92507
8401,Scooby-Doo! Abracadabra-Doo,2009,5.0,118894
8402,Abduction,2011,3.5,90524
8403,The Drop,2014,2.83,114060
8404,Les amours imaginaires,2010,3.0,81456
8405,The Grey,2011,2.92,91976
8406,2 Days in New York,2012,2.5,95744
8407,Only God Forgives,2013,3.75,102684
8408,American Reunion,2012,2.62,93831
8409,Frank,2014,4.33,112421
8410,Comic-Con Episode IV: A Fan's Hope,2011,2.0,94122
8411,Midnight in Paris,2011,3.56,86882
8412,A Good Day to Die Hard,2013,2.08,100498
8413,The Vow,2012,2.67,92509
8414,Win Win,2011,3.75,85881
8415,Zoolander 2,2016,2.5,148888
8416,Better Living Through Chemistry,2014,1.5,108715
8417,Absentia,2011,3.5,93819
8418,Vincent will Meer,2010,3.0,82088
8419,Abraham Lincoln: Vampire Hunter,2012,2.75,95207
8420,Rubber,2010,3.75,81132
8421,Hodejegerne,2011,3.6,90600
8422,Savages,2012,2.75,95583
8423,Margin Call,2011,3.79,90439
8424,Alvin and the Chipmunks: Chipwrecked,2011,1.0,91671
8425,J. Edgar,2011,2.5,90719
8426,Jupiter Ascending,2015,2.0,113345
8427,Scooby-Doo! Curse of the Lake Monster,2010,5.0,85295
8428,The Last Witch Hunter,2015,3.33,135532
8429,Conception,2011,2.5,96530
8430,Mulholland Dr.,1999,3.75,170355
8431,Day & Night,2010,4.1,83803
8432,A Wrinkle in Time,2018,3.0,184987
8433,Think Like a Man,2012,2.5,94323
8434,Cesar Chavez,2014,1.5,114396
8435,Bill Cunningham New York,2010,4.5,89090
8436,30 Minutes or Less,2011,2.67,88812
8437,Final Destination 5,2011,4.5,88932
8438,Oz the Great and Powerful,2013,3.08,101112
8439,ParaNorman,2012,3.5,96281
8440,Young Adult,2011,2.25,91622
8441,Hector and the Search for Happiness,2014,4.25,114678
8442,Independence Day: Resurgence,2016,2.38,135567
8443,Careful What You Wish For,2015,1.5,136786
8444,Immaturi,2011,3.5,95949
8445,Edge of Tomorrow,2014,3.98,111759
8446,Tsumetai nettaigyo,2010,4.5,89582
8447,Friends with Benefits,2011,3.05,88405
8448,Shark Night 3D,2011,1.5,89427
8449,Johnny English Reborn,2011,3.0,90522
8450,Violet & Daisy,2011,3.0,91470
8451,Gekijôban Gintama: Shin'yaku Benizakura hen,2010,3.5,193565
8452,Project X,2012,2.06,93270
8453,In Time,2011,3.39,90405
8454,Our Idiot Brother,2011,3.25,88672
8455,Ted,2012,3.29,95441
8456,"Love, Rosie",2014,3.5,115667
8457,L'amour dure trois ans,2011,3.5,96945
8458,The Man from U.N.C.L.E.,2015,3.47,138036
8459,Justin and the Knights of Valour,2013,2.0,115065
8460,Hobo with a Shotgun,2011,2.38,85796
8461,96 Minutes,2011,2.5,94494
8462,The Art of Getting By,2011,3.0,92439
8463,Inside Job,2010,4.29,80906
8464,The Dictator,2012,3.56,94677
8465,How to Train Your Dragon 2,2014,3.77,112175
8466,The Double,2011,1.5,90738
8467,Wrath of the Titans,2012,2.62,93766
8468,Million Dollar Arm,2014,3.0,111795
8469,Here Comes the Boom,2012,2.57,97836
8470,The Dark Tower,2017,3.5,175197
8471,Lo imposible,2012,3.67,99145
8472,[Rec]³: Génesis,2012,3.0,97643
8473,Diary of a Wimpy Kid: Rodrick Rules,2011,3.5,86014
8474,Super 8,2011,3.6,87306
8475,Kick-Ass 2,2013,3.45,104241
8476,Mental,2012,2.0,97858
8477,The Artist,2011,4.05,89904
8478,Wanderlust,2012,3.0,94953
8479,Wild Oats,2016,2.0,165139
8480,Safe,2012,3.5,94405
8481,The Decoy Bride,2011,3.67,94503
8482,Colombiana,2011,2.5,89087
8483,The Tall Man,2012,1.5,96964
8484,The Perks of Being a Wallflower,2012,3.82,96821
8485,Universal Soldier: Day of Reckoning,2012,4.0,100579
8486,Cinderella,2015,4.0,130073
8487,Grudge Match,2013,2.5,107702
8488,The Revenant,2015,3.9,139385
8489,Die unabsichtliche Entführung der Frau Elfriede Ott,2010,2.5,101072
8490,Pacific Rim,2013,3.61,103228
8491,Cave of Forgotten Dreams,2010,3.0,85394
8492,A Study in Pink,2010,4.75,185135
8493,Iron Soldier,2010,1.0,189547
8494,The Duff,2015,3.25,126548
8495,Damsels in Distress,2011,2.25,93723
8496,Deadfall,2012,1.5,98296
8497,Mirror Mirror,2012,3.0,94015
8498,Ice Age: Continental Drift,2012,2.92,95543
8499,Now You See Me,2013,3.41,102903
8500,A Christmas Carol,2010,4.75,147376
8501,Batman: Year One,2011,3.67,90603
8502,The Twilight Saga: Breaking Dawn - Part 2,2012,1.88,98203
8503,Entourage,2015,2.0,134783
8504,Take Shelter,2011,3.75,90057
8505,Intouchables,2011,4.11,92259
8506,Karafuru,2010,5.0,112512
8507,Ready Player One,2018,3.5,140956
8508,Tilt,2010,1.5,190207
8509,Snowtown,2011,2.5,93598
8510,Stoker,2013,3.75,101088
8511,Bully,2011,3.5,94130
8512,Headshot,2011,2.5,113849
8513,Girl Walks Into a Bar,2011,4.5,91784
8514,Detachment,2011,4.0,93790
8515,Happy People: A Year in the Taiga,2010,4.5,84156
8516,Terri,2011,3.5,88746
8517,Despicable Me 2,2013,3.58,103335
8518,Adventures in Plymptoons!,2011,3.5,178129
8519,Planes,2013,3.0,104245
8520,Carnage,2011,4.0,90430
8521,The Guilt Trip,2012,2.5,99106
8522,Into the Grizzly Maze,2015,1.5,143472
8523,Comedy Central Roast of David Hasselhoff,2010,4.0,163527
8524,Delirium,2014,5.0,124851
8525,All-Star Superman,2011,4.25,84414
8526,Sausage Party,2016,3.64,158872
8527,It's a Trap!,2011,3.58,85780
8528,Safe Haven,2013,4.0,100527
8529,Grave Encounters,2011,3.17,92391
8530,Genius,2016,3.0,160400
8531,Bernie,2011,3.5,94896
8532,Kevin Smith: Too Fat for 40!,2010,4.5,124273
8533,Mega Shark vs. Crocosaurus,2010,1.5,93139
8534,Chronicle,2012,3.38,92420
8535,Every Secret Thing,2014,2.0,140850
8536,Snowpiercer,2013,3.43,107406
8537,Les Misérables,2012,3.5,99149
8538,Joyful Noise,2012,1.5,91873
8539,Lola Versus,2012,1.5,96726
8540,21 & Over,2013,3.62,100507
8541,Office Christmas Party,2016,3.5,166492
8542,Alex Cross,2012,1.5,97742
8543,The Bay,2012,2.5,97988
8544,Piranha 3DD,2012,2.17,96448
8545,The Spectacular Now,2013,3.25,103539
8546,The Woman,2011,3.5,88272
8547,Drift,2013,2.0,108601
8548,Only Lovers Left Alive,2013,5.0,107771
8549,Gimme Danger,2016,2.0,164655
8550,10 Years,2011,3.5,98230
8551,The Inbetweeners Movie,2011,3.67,89305
8552,Bill Burr: Let It Go,2010,4.5,121372
8553,Friends with Kids,2011,3.67,91690
8554,We're the Millers,2013,3.74,104211
8555,Shame,2011,3.75,90531
8556,London Town,2016,2.5,165075
8557,Ethel & Ernest,2016,2.5,165489
8558,Some Kind of Beautiful,2014,2.25,139915
8559,Killer Joe,2011,4.5,95761
8560,Zhao shi gu er,2010,2.5,91981
8561,The Way Way Back,2013,3.12,102993
8562,Sintel,2010,3.5,80834
8563,Absolutely Anything,2015,3.0,135885
8564,Scouts Guide to the Zombie Apocalypse,2015,3.75,141408
8565,Ender's Game,2013,3.44,106002
8566,The Lords of Salem,2012,2.5,102802
8567,Barely Lethal,2015,4.5,133867
8568,Unicorn City,2012,5.0,149566
8569,Snow White and the Huntsman,2012,2.83,94780
8570,The Adderall Diaries,2015,2.0,160730
8571,The Trip,2010,4.0,83976
8572,Trolljegeren,2010,3.75,85412
8573,Secret in Their Eyes,2015,1.5,140525
8574,Jersey Boys,2014,2.5,112316
8575,Your Sister's Sister,2011,4.0,95135
8576,I Don't Know How She Does It,2011,1.5,89388
8577,Too Big to Fail,2011,4.5,87660
8578,Koi no tsumi,2011,3.0,106648
8579,Phil Spector,2013,2.0,101531
8580,Moonrise Kingdom,2012,3.78,94959
8581,Sound of My Voice,2011,3.5,94799
8582,A Dog's Purpose,2017,4.5,167380
8583,Mercury Plains,2016,2.0,168456
8584,Jackass 3.5,2011,4.0,98083
8585,Le petit prince,2015,2.25,143245
8586,Like Crazy,2011,2.5,91079
8587,The To Do List,2013,2.5,105037
8588,This Is 40,2012,3.12,99117
8589,Codependent Lesbian Space Alien Seeks Same,2011,4.0,99853
8590,The First Time,2012,1.5,101415
8591,Killing Them Softly,2012,3.12,97860
8592,The Expendables 2,2012,3.5,91485
8593,Upside Down: The Creation Records Story,2010,3.0,88094
8594,Shadow Dancer,2012,3.0,99992
8595,Apollo 18,2011,2.0,92192
8596,Danny Collins,2015,4.5,132496
8597,Wreck-It Ralph,2012,3.75,97913
8598,The Forgotten Space,2010,4.0,128902
8599,Jiro Dreams of Sushi,2011,4.1,93721
8600,Hagane no renkinjutsushi: Mirosu no seinaru hoshi,2011,2.0,103210
8601,Paranormal Activity 3,2011,3.5,90469
8602,The Culture High,2014,3.0,115203
8603,Clown,2014,3.5,130052
8604,Zeitgeist: Moving Forward,2011,5.0,84273
8605,Anna Karenina,2012,3.0,97936
8606,Good Copy Bad Copy,2007,3.5,118784
8607,John Dies at the End,2012,4.0,99437
8608,Miss Representation,2011,3.5,90630
8609,Being Elmo: A Puppeteer's Journey,2011,3.5,91869
8610,Kill List,2011,4.5,89837
8611,Pirates of the Caribbean: Dead Men Tell No Tales,2017,3.79,122896
8612,The Maze Runner,2014,2.94,114180
8613,Zero Dark Thirty,2012,4.11,98961
8614,The Campaign,2012,3.44,96110
8615,Inherent Vice,2014,3.67,116799
8616,While We're Young,2014,4.0,130452
8617,Jimmy Carr: Making People Laugh,2010,2.5,156783
8618,Kokuriko-zaka kara,2011,4.5,98604
8619,Rudderless,2014,4.5,116817
8620,Bad Santa 2,2016,0.5,165645
8621,Southpaw,2015,2.83,139642
8622,Her,2013,3.92,106920
8623,American Hustle,2013,3.25,106916
8624,That Awkward Moment,2014,2.62,109483
8625,Io e te,2012,4.5,110330
8626,Rubbeldiekatz,2011,1.0,92427
8627,Les femmes du 6e étage,2010,3.5,93134
8628,Human Planet,2011,4.0,100044
8629,Solyaris,1968,4.0,126426
8630,Unbroken,2014,2.5,118702
8631,Admission,2013,3.0,101612
8632,After Earth,2013,1.0,102880
8633,Ernest et Célestine,2012,4.5,108540
8634,The Place Beyond the Pines,2012,3.5,101525
8635,Freaks of Nature,2015,4.5,144734
8636,Treasure Island,2012,2.0,95717
8637,Nebraska,2013,4.12,105197
8638,The Nut Job,2014,4.33,110130
8639,RED 2,2013,3.2,103810
8640,Chappie,2015,3.25,120466
8641,The Double,2013,4.0,105835
8642,Black Panther,2018,3.73,122906
8643,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,3.5,89586
8644,About Last Night,2014,2.25,109372
8645,Passion,2012,1.0,103449
8646,Jodaeiye Nader az Simin,2011,4.33,89759
8647,Glück,2012,4.5,176413
8648,Winter's Tale,2014,1.5,109191
8649,Gone,2012,1.5,93242
8650,Ruby Sparks,2012,3.5,95873
8651,Divergent,2014,3.0,108190
8652,The Words,2012,4.0,96567
8653,Captain America: The Winter Soldier,2014,3.74,110102
8654,Inescapable,2012,1.0,105121
8655,Bad Karma,2012,2.0,107945
8656,Tomboy,2011,3.0,90809
8657,The Loft,2014,1.5,127319
8658,Sisters,2015,2.5,149354
8659,Why Stop Now?,2012,1.5,100226
8660,Django Unchained,2012,3.94,99114
8661,You're Next,2011,3.75,104457
8662,Percy Jackson: Sea of Monsters,2013,1.75,104074
8663,End of Watch,2012,3.92,96811
8664,Resident Evil: Retribution,2012,3.75,96691
8665,Blade Runner 2049,2017,3.81,176371
8666,Redd Inc.,2012,4.5,102984
8667,To Rome with Love,2012,3.0,95201
8668,Dirty Grandpa,2016,2.88,151739
8669,Turbo,2013,2.5,103755
8670,Deepwater Horizon,2016,3.5,162598
8671,Safety Not Guaranteed,2012,3.75,95088
8672,O chyom eshchyo govoryat muzhchiny,2011,4.0,147282
8673,Hellbenders,2012,5.0,118270
8674,Song of the Sea,2014,3.0,117444
8675,The Sessions,2012,4.0,97870
8676,Hatchet III,2013,4.0,110746
8677,The Amazing Spider-Man 2,2014,2.64,110553
8678,The Judge,2014,2.5,115170
8679,Liberal Arts,2012,3.0,97328
8680,The Knot,2012,1.5,103502
8681,X-Men: Days of Future Past,2014,3.83,111362
8682,The Edge of Seventeen,2016,3.25,161922
8683,Date and Switch,2014,2.0,109183
8684,Rapture-Palooza,2013,3.0,103085
8685,Maggie,2015,2.0,133782
8686,"Unsere Mütter, unsere Väter",2013,4.0,115969
8687,En duva satt på en gren och funderade på tillvaron,2014,4.0,127298
8688,Catch .44,2011,1.25,97470
8689,Hummingbird,2013,2.0,103366
8690,Spotlight,2015,4.16,142488
8691,Serbuan maut,2011,4.33,93838
8692,Himizu,2011,3.5,98061
8693,Wrong,2012,4.0,99030
8694,Furious 6,2013,3.36,102716
8695,Flight,2012,3.5,97923
8696,Comme un chef,2012,3.5,100068
8697,The Call,2013,1.5,101360
8698,Penguins of Madagascar,2014,3.7,117851
8699,God Bless America,2011,4.5,93855
8700,Magic Mike,2012,2.7,95449
8701,Sinister,2012,4.0,97188
8702,Promoción fantasma,2012,5.0,134847
8703,The Angels' Share,2012,4.0,95939
8704,La migliore offerta,2013,4.0,103235
8705,Trance,2013,3.75,101741
8706,Let's Be Cops,2014,3.1,113453
8707,Fire with Fire,2012,1.5,99005
8708,Seven Psychopaths,2012,3.47,97306
8709,Delhi Belly,2011,4.0,88069
8710,Not Suitable for Children,2012,2.5,103221
8711,Mud,2012,4.33,102194
8712,Miss Peregrine's Home for Peculiar Children,2016,3.0,162600
8713,The ABCs of Death,2012,3.5,100397
8714,The Brass Teapot,2012,2.0,101529
8715,Tooth Fairy 2,2012,0.5,122246
8716,Casse-tête chinois,2013,5.0,108078
8717,De l'autre côté du périph,2012,5.0,109241
8718,Nymphomaniac: Vol. I,2013,4.25,108727
8719,Carrie,2013,2.5,105731
8720,Indie Game: The Movie,2012,3.0,98122
8721,The Hangover Part III,2013,3.38,102686
8722,The Hunger Games: Catching Fire,2013,3.63,106487
8723,The Hunger Games: Mockingjay - Part 1,2014,3.87,116823
8724,The Hunger Games: Mockingjay - Part 2,2015,3.7,135133
8725,Un giorno devi andare,2013,3.5,138396
8726,Oh Boy,2012,3.5,100843
8727,All Watched Over by Machines of Loving Grace,2011,4.25,92475
8728,Sex Tape,2014,2.6,112788
8729,Narcopolis,2015,1.5,143255
8730,Noah,2014,2.8,110127
8731,The Hitman's Bodyguard,2017,2.67,175661
8732,Tomorrowland,2015,2.5,132046
8733,Stalingrad,2013,3.0,116529
8734,The Imposter,2012,4.75,97866
8735,White Frog,2012,4.0,113280
8736,Autómata,2014,3.0,114847
8737,Fraktus - Das letzte Kapitel der Musikgeschichte,2012,4.0,155168
8738,A Most Wanted Man,2014,4.5,112940
8739,Into the Abyss,2011,5.0,90943
8740,The Neon Demon,2016,3.0,155064
8741,Victor Frankenstein,2015,3.25,141004
8742,Resolution,2012,4.0,102066
8743,Schlussmacher,2013,1.0,103171
8744,Someone Marry Barry,2014,2.5,109317
8745,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012,2.5,98799
8746,Rush,2013,3.82,104913
8747,The Good Dinosaur,2015,3.0,136016
8748,Kung Fu Panda: Secrets of the Masters,2011,5.0,136556
8749,Pain & Gain,2013,3.2,102033
8750,Begin Again,2013,4.0,111622
8751,Thor: The Dark World,2013,3.31,106072
8752,Geostorm,2017,2.0,176935
8753,Pitch Perfect,2012,3.62,96588
8754,Austenland,2013,3.17,104906
8755,The Angry Birds Movie,2016,2.5,157340
8756,Cloudy with a Chance of Meatballs 2,2013,2.25,105468
8757,Un plan parfait,2012,4.25,101765
8758,Brake,2012,2.0,96114
8759,Robot & Frank,2012,3.0,96655
8760,Digging Up the Marrow,2014,3.0,130050
8761,"For a Good Time, Call...",2012,2.5,92665
8762,"The Doctor, the Widow and the Wardrobe",2011,4.17,147374
8763,Kevin Hart: Laugh at My Pain,2011,3.5,136471
8764,Machete Kills,2013,4.0,105585
8765,Neighbors,2014,3.29,111113
8766,War Dogs,2016,3.62,161131
8767,A Fantastic Fear of Everything,2012,4.0,98279
8768,First Position,2011,3.5,95218
8769,Monsieur Lazhar,2011,4.5,92643
8770,Kaze tachinu,2013,4.0,104283
8771,Side by Side,2012,3.0,97230
8772,Guardians of the Galaxy,2014,4.05,112852
8773,Man of Tai Chi,2013,3.25,104129
8774,The Smurfs 2,2013,1.88,104076
8775,All Is Lost,2013,3.62,105954
8776,Closer to the Moon,2014,4.0,118862
8777,Xi you: Xiang mo pian,2013,4.75,100882
8778,Diary of a Wimpy Kid: Dog Days,2012,3.0,96283
8779,Sightseers,2012,4.5,100159
8780,Identity Thief,2013,2.88,100390
8781,Non-Stop,2014,3.25,109578
8782,12 Years a Slave,2013,3.62,105844
8783,The Finest Hours,2016,3.0,151777
8784,Justice League: Doom,2012,5.0,102084
8785,L'écume des jours,2013,3.5,105246
8786,Paradise Lost 3: Purgatory,2011,4.0,96563
8787,A Very Potter Musical,2009,4.25,93006
8788,Laggies,2014,5.0,114265
8789,"Na xie nian, wo men yi qi zhui de nu hai",2011,4.0,116724
8790,The Gambler,2014,2.0,124859
8791,A Very Potter Sequel,2010,5.0,93008
8792,The Pact,2012,3.5,94867
8793,Inside Llewyn Davis,2013,3.64,106766
8794,New Kids Nitro,2011,3.0,116505
8795,The Story of Film: An Odyssey,2011,4.0,127180
8796,Kite,2014,1.5,132618
8797,I'll Follow You Down,2013,1.5,113350
8798,Revenge for Jolly!,2012,2.0,103865
8799,De rouille et d'os,2012,0.5,97024
8800,Side Effects,2013,3.92,100383
8801,The English Teacher,2013,2.0,102165
8802,Eye in the Sky,2015,2.83,155288
8803,13 Sins,2014,3.5,110286
8804,Hotarubi no mori e,2011,5.0,120130
8805,Smashed,2012,4.0,97904
8806,The Longest Week,2014,1.5,116985
8807,Dragons: Gift of the Night Fury,2011,5.0,146662
8808,An Oversimplification of Her Beauty,2012,3.5,109383
8809,Holy Motors,2012,5.0,96832
8810,6 Days to Air: The Making of South Park,2011,4.0,96411
8811,Steve Jobs,2015,3.75,136562
8812,The Liability,2012,3.0,100304
8813,The Imitation Game,2014,4.02,116797
8814,Upstream Color,2013,3.17,99917
8815,Captain Underpants: The First Epic Movie,2017,3.5,170939
8816,Promised Land,2012,3.0,99574
8817,Mr. Right,2015,3.5,155509
8818,Frozen Planet,2011,4.5,100553
8819,Much Ado About Nothing,2012,3.0,103027
8820,Assassin's Creed,2016,2.5,167370
8821,Dumb and Dumber To,2014,2.33,116977
8822,Inside Out,2015,3.81,134853
8823,"McFarland, USA",2015,3.5,129659
8824,Ice Age: A Mammoth Christmas,2011,3.5,117922
8825,Maniac,2012,3.5,103219
8826,Tammy,2014,2.0,112497
8827,Dawn of the Planet of the Apes,2014,3.43,112623
8828,V/H/S,2012,2.75,96815
8829,Jagten,2012,4.3,96829
8830,Paranormal Activity 4,2012,3.0,97701
8831,Transformers: Age of Extinction,2014,1.88,112370
8832,Swelter,2014,2.0,149612
8833,Tangled Ever After,2012,3.83,112006
8834,Louis C.K.: Live at the Beacon Theater,2011,4.3,92535
8835,Elsa & Fred,2014,2.0,122932
8836,The Final Girls,2015,3.0,130686
8837,Hacksaw Ridge,2016,3.94,163645
8838,Pixels,2015,2.58,135137
8839,Beasts of the Southern Wild,2012,3.36,95558
8840,Searching for Sugar Man,2012,4.25,96488
8841,The Queen of Versailles,2012,2.0,96150
8842,San Andreas,2015,1.88,132796
8843,The Mule,2014,3.5,118572
8844,The Bling Ring,2013,2.0,103137
8845,O-ssak-han yeon-ae,2011,5.0,149508
8846,10 Cent Pistol,2014,1.25,139717
8847,Playing It Cool,2014,2.0,118814
8848,Ôkami kodomo no Ame to Yuki,2012,4.0,101962
8849,Saving Mr. Banks,2013,3.69,107141
8850,Self/less,2015,2.75,135518
8851,Sorrow,2015,0.5,138186
8852,The Accountant,2016,3.0,162606
8853,The Pretty One,2013,4.0,113394
8854,Two Night Stand,2014,2.83,114762
8855,Robot Overlords,2014,1.5,136800
8856,Red Flag,2012,4.5,106594
8857,The Pervert's Guide to Ideology,2012,3.5,100106
8858,Tabu,2012,4.0,100277
8859,Wrong Cops,2013,4.0,107447
8860,"Batman: The Dark Knight Returns, Part 2",2013,3.88,99813
8861,Getaway,2013,1.0,104760
8862,Bad Words,2013,2.0,109895
8863,Horrible Bosses 2,2014,3.64,117590
8864,St. Vincent,2014,3.25,115231
8865,Maps to the Stars,2014,3.5,112070
8866,3 Days to Kill,2014,1.0,109569
8867,The Art of the Steal,2013,3.33,108949
8868,The Longest Daycare,2012,3.67,115877
8869,The Monuments Men,2014,2.67,108928
8870,The Kings of Summer,2013,3.5,103048
8871,American Sniper,2014,3.8,114662
8872,Into the Woods,2014,2.8,118997
8873,English Vinglish,2012,5.0,99636
8874,O Theos agapaei to haviari,2012,2.0,136912
8875,Legenda No. 17,2013,4.5,130976
8876,The Purge,2013,3.25,103075
8877,Escape from Tomorrow,2013,3.0,105801
8878,Spies & Glistrup,2013,4.5,144478
8879,Grown Ups 2,2013,3.4,104218
8880,The Counselor,2013,1.5,105755
8881,Welcome to the Jungle,2013,2.0,109576
8882,About Time,2013,3.93,104374
8883,Run All Night,2015,2.17,129937
8884,The Other Woman,2014,2.92,110771
8885,Saving Santa,2013,5.0,131098
